STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,temp_max,temp_min,temp_mean,precip
"53","053","072901",1400000US53053072901,"53053072901","729.01",Census Tract 729.01,WA,Pierce County,Washington,CT,18337450,3086,16.9596426946722,6.43650145428785,11.700257697928,1110.12090158308
"53","027","000201",1400000US53027000201,"53027000201","2.01",Census Tract 2.01,WA,Grays Harbor County,Washington,CT,22410938,69521886,16.9596426946722,6.43650145428785,11.700257697928,2045.88192532307
"53","007","961301",1400000US53007961301,"53007961301","9613.01",Census Tract 9613.01,WA,Chelan County,Washington,CT,16733511,0,16.9596426946722,6.43650145428785,11.700257697928,559.858377284709
"53","021","020606",1400000US53021020606,"53021020606","206.06",Census Tract 206.06,WA,Franklin County,Washington,CT,9603769,961363,16.9596426946722,6.43650145428785,11.700257697928,196.709708838571
"53","053","073502",1400000US53053073502,"53053073502","735.02",Census Tract 735.02,WA,Pierce County,Washington,CT,7829842,21131,16.9596426946722,6.43650145428785,11.700257697928,1058.33691260946
"53","061","051402",1400000US53061051402,"53061051402","514.02",Census Tract 514.02,WA,Snohomish County,Washington,CT,2498835,34278,16.9596426946722,6.43650145428785,11.700257697928,1022.40225232256
"53","053","060907",1400000US53053060907,"53053060907","609.07",Census Tract 609.07,WA,Pierce County,Washington,CT,1299802,0,16.9596426946722,6.43650145428785,11.700257697928,1122.33392219557
"53","063","013003",1400000US53063013003,"53063013003","130.03",Census Tract 130.03,WA,Spokane County,Washington,CT,6851251,79268,16.9596426946722,6.43650145428785,11.700257697928,476.416312631707
"53","073","010201",1400000US53073010201,"53073010201","102.01",Census Tract 102.01,WA,Whatcom County,Washington,CT,79960906,1328729,16.9596426946722,6.43650145428785,11.700257697928,1546.73231039647
"53","021","020802",1400000US53021020802,"53021020802","208.02",Census Tract 208.02,WA,Franklin County,Washington,CT,578229533,694078,16.9596426946722,6.43650145428785,11.700257697928,236.617776576023
"53","005","011802",1400000US53005011802,"53005011802","118.02",Census Tract 118.02,WA,Benton County,Washington,CT,464915571,1708550,16.9596426946722,6.43650145428785,11.700257697928,231.994698831686
"53","033","032333",1400000US53033032333,"53033032333","323.33",Census Tract 323.33,WA,King County,Washington,CT,4878002,0,16.9596426946722,6.43650145428785,11.700257697928,1224.03687895148
"53","033","000101",1400000US53033000101,"53033000101","1.01",Census Tract 1.01,WA,King County,Washington,CT,414848,0,16.9596426946722,6.43650145428785,11.700257697928,977.536246669596
"53","077","001802",1400000US53077001802,"53077001802","18.02",Census Tract 18.02,WA,Yakima County,Washington,CT,55073468,1640862,16.9596426946722,6.43650145428785,11.700257697928,189.845423166215
"53","033","029701",1400000US53033029701,"53033029701","297.01",Census Tract 297.01,WA,King County,Washington,CT,3422205,19062,16.9596426946722,6.43650145428785,11.700257697928,1075.18735779644
"53","033","004101",1400000US53033004101,"53033004101","41.01",Census Tract 41.01,WA,King County,Washington,CT,1601973,3290570,16.9596426946722,6.43650145428785,11.700257697928,974.145210558992
"53","001","950100",1400000US53001950100,"53001950100","9501",Census Tract 9501,WA,Adams County,Washington,CT,1615246453,7701924,16.9596426946722,6.43650145428785,11.700257697928,300.364075532287
"53","035","091002",1400000US53035091002,"53035091002","910.02",Census Tract 910.02,WA,Kitsap County,Washington,CT,14423414,6436711,16.9596426946722,6.43650145428785,11.700257697928,1091.30198199263
"53","015","000705",1400000US53015000705,"53015000705","7.05",Census Tract 7.05,WA,Cowlitz County,Washington,CT,3169343,0,16.9596426946722,6.43650145428785,11.700257697928,1234.62158122513
"53","035","090901",1400000US53035090901,"53035090901","909.01",Census Tract 909.01,WA,Kitsap County,Washington,CT,2403387,547506,16.9596426946722,6.43650145428785,11.700257697928,1072.08302831582
"53","073","000101",1400000US53073000101,"53073000101","1.01",Census Tract 1.01,WA,Whatcom County,Washington,CT,67735803,302569,16.9596426946722,6.43650145428785,11.700257697928,1348.7521546
"53","033","004800",1400000US53033004800,"53033004800","48",Census Tract 48,WA,King County,Washington,CT,1278329,26886,16.9596426946722,6.43650145428785,11.700257697928,993.25681202142
"53","033","002700",1400000US53033002700,"53033002700","27",Census Tract 27,WA,King County,Washington,CT,1584847,0,16.9596426946722,6.43650145428785,11.700257697928,980.512403817697
"53","033","001400",1400000US53033001400,"53033001400","14",Census Tract 14,WA,King County,Washington,CT,2152767,213389,16.9596426946722,6.43650145428785,11.700257697928,977.945355601363
"53","025","010300",1400000US53025010300,"53025010300","103",Census Tract 103,WA,Grant County,Washington,CT,151754362,4091843,16.9596426946722,6.43650145428785,11.700257697928,206.585892410732
"53","071","920400",1400000US53071920400,"53071920400","9204",Census Tract 9204,WA,Walla Walla County,Washington,CT,2290820,0,16.9596426946722,6.43650145428785,11.700257697928,417.180751428722
"53","075","000800",1400000US53075000800,"53075000800","8",Census Tract 8,WA,Whitman County,Washington,CT,355058805,5684,16.9596426946722,6.43650145428785,11.700257697928,498.481584139412
"53","059","950300",1400000US53059950300,"53059950300","9503",Census Tract 9503,WA,Skamania County,Washington,CT,77730091,4199005,16.9596426946722,6.43650145428785,11.700257697928,2441.22412946904
"53","011","042800",1400000US53011042800,"53011042800","428",Census Tract 428,WA,Clark County,Washington,CT,2474030,0,16.9596426946722,6.43650145428785,11.700257697928,1116.12186657133
"53","011","040403",1400000US53011040403,"53011040403","404.03",Census Tract 404.03,WA,Clark County,Washington,CT,42438036,136003,16.9596426946722,6.43650145428785,11.700257697928,1209.8600563543
"53","073","010301",1400000US53073010301,"53073010301","103.01",Census Tract 103.01,WA,Whatcom County,Washington,CT,93093202,732550,16.9596426946722,6.43650145428785,11.700257697928,1238.79625865295
"53","053","940011",1400000US53053940011,"53053940011","9400.11",Census Tract 9400.11,WA,Pierce County,Washington,CT,3752001,0,16.9596426946722,6.43650145428785,11.700257697928,1077.19359457017
"53","035","091900",1400000US53035091900,"53035091900","919",Census Tract 919,WA,Kitsap County,Washington,CT,3957529,2173940,16.9596426946722,6.43650145428785,11.700257697928,1234.32484369614
"53","061","052113",1400000US53061052113,"53061052113","521.13",Census Tract 521.13,WA,Snohomish County,Washington,CT,22146575,184549,16.9596426946722,6.43650145428785,11.700257697928,1247.891515426
"53","061","940001",1400000US53061940001,"53061940001","9400.01",Census Tract 9400.01,WA,Snohomish County,Washington,CT,50868319,7732629,16.9596426946722,6.43650145428785,11.700257697928,982.817051067783
"53","005","010400",1400000US53005010400,"53005010400","104",Census Tract 104,WA,Benton County,Washington,CT,1502237,0,16.9596426946722,6.43650145428785,11.700257697928,192.817401392165
"53","053","072315",1400000US53053072315,"53053072315","723.15",Census Tract 723.15,WA,Pierce County,Washington,CT,4976720,9294382,16.9596426946722,6.43650145428785,11.700257697928,1087.8545269005
"53","053","071413",1400000US53053071413,"53053071413","714.13",Census Tract 714.13,WA,Pierce County,Washington,CT,9610785,0,16.9596426946722,6.43650145428785,11.700257697928,1103.32976087237
"53","011","041325",1400000US53011041325,"53011041325","413.25",Census Tract 413.25,WA,Clark County,Washington,CT,4728285,986258,16.9596426946722,6.43650145428785,11.700257697928,1179.74514319425
"53","077","940008",1400000US53077940008,"53077940008","9400.08",Census Tract 9400.08,WA,Yakima County,Washington,CT,3351657,0,16.9596426946722,6.43650145428785,11.700257697928,203.453315533616
"53","057","950801",1400000US53057950801,"53057950801","9508.01",Census Tract 9508.01,WA,Skagit County,Washington,CT,59832560,20712580,16.9596426946722,6.43650145428785,11.700257697928,875.208888381266
"53","061","051932",1400000US53061051932,"53061051932","519.32",Census Tract 519.32,WA,Snohomish County,Washington,CT,2340871,0,16.9596426946722,6.43650145428785,11.700257697928,1024.81005010867
"53","061","041610",1400000US53061041610,"53061041610","416.10",Census Tract 416.10,WA,Snohomish County,Washington,CT,1757031,0,16.9596426946722,6.43650145428785,11.700257697928,1050.44512883006
"53","045","960402",1400000US53045960402,"53045960402","9604.02",Census Tract 9604.02,WA,Mason County,Washington,CT,14732030,4529435,16.9596426946722,6.43650145428785,11.700257697928,1488.13679312802
"53","033","010102",1400000US53033010102,"53033010102","101.02",Census Tract 101.02,WA,King County,Washington,CT,1623225,2170065,16.9596426946722,6.43650145428785,11.700257697928,987.574025603419
"53","033","010302",1400000US53033010302,"53033010302","103.02",Census Tract 103.02,WA,King County,Washington,CT,632167,0,16.9596426946722,6.43650145428785,11.700257697928,988.079327128858
"53","073","010410",1400000US53073010410,"53073010410","104.10",Census Tract 104.10,WA,Whatcom County,Washington,CT,24348923,876736,16.9596426946722,6.43650145428785,11.700257697928,1181.02793731242
"53","025","010903",1400000US53025010903,"53025010903","109.03",Census Tract 109.03,WA,Grant County,Washington,CT,6205939,109560,16.9596426946722,6.43650145428785,11.700257697928,199.161441993512
"53","055","960301",1400000US53055960301,"53055960301","9603.01",Census Tract 9603.01,WA,San Juan County,Washington,CT,87832207,64988452,16.9596426946722,6.43650145428785,11.700257697928,731.531510177767
"53","039","950301",1400000US53039950301,"53039950301","9503.01",Census Tract 9503.01,WA,Klickitat County,Washington,CT,6476968,1861679,16.9596426946722,6.43650145428785,11.700257697928,812.264097699914
"53","063","013201",1400000US53063013201,"53063013201","132.01",Census Tract 132.01,WA,Spokane County,Washington,CT,27266374,450670,16.9596426946722,6.43650145428785,11.700257697928,502.730316120469
"53","033","029208",1400000US53033029208,"53033029208","292.08",Census Tract 292.08,WA,King County,Washington,CT,1978624,423,16.9596426946722,6.43650145428785,11.700257697928,1067.80161678165
"53","033","031202",1400000US53033031202,"53033031202","312.02",Census Tract 312.02,WA,King County,Washington,CT,66574091,1019606,16.9596426946722,6.43650145428785,11.700257697928,1230.4848635926
"53","033","022701",1400000US53033022701,"53033022701","227.01",Census Tract 227.01,WA,King County,Washington,CT,1607170,600718,16.9596426946722,6.43650145428785,11.700257697928,1028.05638666434
"53","033","021802",1400000US53033021802,"53033021802","218.02",Census Tract 218.02,WA,King County,Washington,CT,4892727,0,16.9596426946722,6.43650145428785,11.700257697928,1079.010057095
"53","033","001702",1400000US53033001702,"53033001702","17.02",Census Tract 17.02,WA,King County,Washington,CT,1280220,0,16.9596426946722,6.43650145428785,11.700257697928,977.945355601363
"53","011","040610",1400000US53011040610,"53011040610","406.10",Census Tract 406.10,WA,Clark County,Washington,CT,2983967,62122,16.9596426946722,6.43650145428785,11.700257697928,1292.79912292409
"53","049","950600",1400000US53049950600,"53049950600","9506",Census Tract 9506,WA,Pacific County,Washington,CT,3297023,1093177,16.9596426946722,6.43650145428785,11.700257697928,1963.14971982674
"53","067","012720",1400000US53067012720,"53067012720","127.20",Census Tract 127.20,WA,Thurston County,Washington,CT,77445187,1485698,16.9596426946722,6.43650145428785,11.700257697928,1281.72863229453
"53","061","051922",1400000US53061051922,"53061051922","519.22",Census Tract 519.22,WA,Snohomish County,Washington,CT,3641791,0,16.9596426946722,6.43650145428785,11.700257697928,1050.89666959304
"53","033","022001",1400000US53033022001,"53033022001","220.01",Census Tract 220.01,WA,King County,Washington,CT,4477540,0,16.9596426946722,6.43650145428785,11.700257697928,1054.99582370291
"53","033","032601",1400000US53033032601,"53033032601","326.01",Census Tract 326.01,WA,King County,Washington,CT,61227726,1116537,16.9596426946722,6.43650145428785,11.700257697928,1601.50513591861
"53","033","030309",1400000US53033030309,"53033030309","303.09",Census Tract 303.09,WA,King County,Washington,CT,2194432,27034,16.9596426946722,6.43650145428785,11.700257697928,1111.43122202949
"53","033","029001",1400000US53033029001,"53033029001","290.01",Census Tract 290.01,WA,King County,Washington,CT,2565840,1021619,16.9596426946722,6.43650145428785,11.700257697928,1033.21947294579
"53","033","025804",1400000US53033025804,"53033025804","258.04",Census Tract 258.04,WA,King County,Washington,CT,2364694,0,16.9596426946722,6.43650145428785,11.700257697928,1125.65430032212
"53","033","020401",1400000US53033020401,"53033020401","204.01",Census Tract 204.01,WA,King County,Washington,CT,2313023,0,16.9596426946722,6.43650145428785,11.700257697928,1006.03727740083
"53","033","009400",1400000US53033009400,"53033009400","94",Census Tract 94,WA,King County,Washington,CT,1686311,0,16.9596426946722,6.43650145428785,11.700257697928,989.867029298226
"53","033","001300",1400000US53033001300,"53033001300","13",Census Tract 13,WA,King County,Washington,CT,1180877,0,16.9596426946722,6.43650145428785,11.700257697928,979.39018080918
"53","015","002100",1400000US53015002100,"53015002100","21",Census Tract 21,WA,Cowlitz County,Washington,CT,3463643,349406,16.9596426946722,6.43650145428785,11.700257697928,1211.7676059573
"53","007","960600",1400000US53007960600,"53007960600","9606",Census Tract 9606,WA,Chelan County,Washington,CT,9113451,399351,16.9596426946722,6.43650145428785,11.700257697928,450.179360093029
"53","035","092500",1400000US53035092500,"53035092500","925",Census Tract 925,WA,Kitsap County,Washington,CT,12149522,4087083,16.9596426946722,6.43650145428785,11.700257697928,1241.06157986196
"53","061","052709",1400000US53061052709,"53061052709","527.09",Census Tract 527.09,WA,Snohomish County,Washington,CT,20141505,0,16.9596426946722,6.43650145428785,11.700257697928,1216.36174349019
"53","061","051500",1400000US53061051500,"53061051500","515",Census Tract 515,WA,Snohomish County,Washington,CT,3280836,0,16.9596426946722,6.43650145428785,11.700257697928,1021.01069431607
"53","061","052504",1400000US53061052504,"53061052504","525.04",Census Tract 525.04,WA,Snohomish County,Washington,CT,7876008,0,16.9596426946722,6.43650145428785,11.700257697928,1131.62005049044
"53","009","000300",1400000US53009000300,"53009000300","3",Census Tract 3,WA,Clallam County,Washington,CT,57464341,98801,16.9596426946722,6.43650145428785,11.700257697928,3013.53522791585
"53","057","951600",1400000US53057951600,"53057951600","9516",Census Tract 9516,WA,Skagit County,Washington,CT,33613637,506151,16.9596426946722,6.43650145428785,11.700257697928,1027.65407829822
"53","063","004500",1400000US53063004500,"53063004500","45",Census Tract 45,WA,Spokane County,Washington,CT,2602604,21837,16.9596426946722,6.43650145428785,11.700257697928,480.907728321394
